FLUX;6305;44.00
TEMP;3330;40.00
PRES;22308;26.00
VIBR;17071;62.00
TEMP;31639;63.00
FLUX;17706;30.00
VIBR;4464;37.00
FLUX;8766;8.00
PRES;1388;5.00
UMID;544;42.00
VIBR;28011;3.00
VIBR;24003;15.00
VIBR;29330;85.00
TEMP;29662;11.00
FLUX;27110;28.00
FLUX;21194;64.00
PRES;9954;18.00
TEMP;24957;44.00
VIBR;28854;52.00
UMID;31828;76.00
VIBR;3626;26.00
TEMP;2667;82.00
TEMP;25954;24.00
TEMP;30383;17.00
TEMP;1014;84.00
UMID;17389;42.00
VIBR;22800;44.00
VIBR;5523;75.00
PRES;20125;19.00
PRES;3800;93.00
PRES;4013;7.00
TEMP;26753;82.00
UMID;31119;53.00
VIBR;8587;7.00
UMID;16987;86.00
VIBR;18776;37.00
VIBR;6877;9.00
UMID;8752;96.00
UMID;19231;85.00
TEMP;20792;65.00
TEMP;20488;1.00
TEMP;3379;37.00
UMID;9674;34.00
VIBR;20379;58.00
VIBR;32270;39.00
PRES;1025;40.00
TEMP;29223;76.00
FLUX;8113;89.00
VIBR;8370;97.00
VIBR;5;58.00
UMID;25447;4.00
PRES;30715;28.00
UMID;13579;90.00
UMID;9695;92.00
FLUX;18633;93.00
FLUX;4138;37.00
PRES;2895;8.00
TEMP;13542;79.00
VIBR;7052;9.00
FLUX;14649;2.00
VIBR;3041;27.00
UMID;20192;71.00
FLUX;15897;94.00
TEMP;17352;57.00
PRES;15256;28.00
FLUX;5120;51.00
FLUX;22636;75.00
VIBR;20667;15.00
TEMP;2896;62.00
UMID;20256;87.00
PRES;32195;28.00
TEMP;26643;71.00
FLUX;16054;36.00
VIBR;11839;6.00
VIBR;1930;28.00
PRES;29195;38.00
PRES;30287;28.00
UMID;17213;30.00
VIBR;20869;29.00
TEMP;28278;1.00
FLUX;10442;86.00
UMID;18645;49.00
VIBR;17214;0.00
TEMP;1623;57.00
VIBR;6023;23.00
TEMP;26586;73.00
UMID;21168;65.00
VIBR;21442;79.00
PRES;2662;52.00
VIBR;30901;46.00
UMID;27701;6.00
PRES;31730;21.00
UMID;24276;58.00
UMID;32030;83.00
VIBR;27565;95.00
FLUX;30634;24.00
PRES;13843;48.00
TEMP;19993;87.00
VIBR;4847;49.00
PRES;9679;6.00
FLUX;20169;88.00
PRES;14900;85.00
FLUX;10612;64.00
VIBR;1094;2.00
VIBR;21964;2.00
VIBR;4094;22.00
TEMP;12609;89.00
VIBR;11019;66.00
VIBR;14891;10.00
FLUX;20682;25.00
UMID;23829;88.00
FLUX;26002;12.00
TEMP;20608;59.00
FLUX;1957;48.00
VIBR;13267;61.00
FLUX;1634;12.00
FLUX;20852;56.00
TEMP;148;2.00
FLUX;3377;82.00
PRES;20718;98.00
VIBR;32658;82.00
VIBR;23570;16.00
TEMP;21410;17.00
UMID;5558;59.00
TEMP;80;91.00
TEMP;15048;48.00
VIBR;14208;30.00
VIBR;23710;85.00
PRES;13402;82.00
PRES;32142;31.00
UMID;16253;59.00
PRES;14733;63.00
PRES;6944;55.00
FLUX;21922;23.00
TEMP;25163;71.00
FLUX;10058;58.00
FLUX;3491;44.00
FLUX;8487;53.00
FLUX;5513;76.00
VIBR;1170;57.00
VIBR;23676;52.00
UMID;20448;83.00
UMID;32241;29.00
PRES;3965;22.00
FLUX;7469;14.00
TEMP;19501;88.00
UMID;11455;39.00
TEMP;31506;18.00
FLUX;12971;62.00
FLUX;9285;66.00
VIBR;5732;58.00
PRES;31527;5.00
FLUX;23850;89.00
PRES;28597;89.00
VIBR;11883;18.00
UMID;25214;90.00
FLUX;23851;74.00
PRES;11544;63.00
PRES;21674;63.00
PRES;12061;74.00
FLUX;30147;85.00
FLUX;5143;97.00
TEMP;32685;87.00
VIBR;8429;47.00
VIBR;23085;65.00
PRES;6052;48.00
PRES;20575;70.00
TEMP;13974;99.00
PRES;21139;56.00
VIBR;5234;98.00
FLUX;31482;50.00
UMID;11417;37.00
VIBR;9240;87.00
TEMP;26551;41.00
PRES;12592;72.00
VIBR;23214;28.00
UMID;2088;99.00
UMID;27173;64.00
PRES;31129;41.00
FLUX;2911;38.00
PRES;16131;44.00
FLUX;2853;74.00
PRES;8287;54.00
VIBR;10725;38.00
UMID;2439;10.00
PRES;2133;65.00
TEMP;11560;51.00
VIBR;25153;25.00
VIBR;5694;60.00
PRES;32068;44.00
UMID;2628;6.00
FLUX;3998;46.00
PRES;11687;97.00
TEMP;18284;98.00
PRES;18711;7.00
UMID;5350;93.00
UMID;10696;92.00
TEMP;31344;24.00
PRES;12232;97.00
FLUX;31651;37.00
PRES;1267;25.00
TEMP;24727;93.00
FLUX;31786;63.00
UMID;29975;5.00
TEMP;3032;21.00
PRES;17287;90.00
TEMP;2026;16.00
TEMP;6557;76.00
FLUX;32459;45.00
TEMP;31045;73.00
TEMP;14842;77.00
VIBR;578;7.00
UMID;11862;10.00
UMID;29036;14.00
UMID;28988;46.00
TEMP;6303;92.00
TEMP;24321;7.00
FLUX;16044;10.00
VIBR;21618;47.00
VIBR;14585;16.00
FLUX;96;72.00
TEMP;22662;18.00
PRES;13157;78.00
TEMP;666;13.00
VIBR;862;14.00
TEMP;4422;45.00
UMID;25940;56.00
TEMP;29297;72.00
PRES;23496;48.00
UMID;31808;33.00
VIBR;20639;96.00
TEMP;9192;49.00
UMID;31005;52.00
TEMP;16462;3.00
TEMP;1971;63.00
FLUX;21509;97.00
PRES;17043;57.00
FLUX;4744;32.00
PRES;10040;7.00
PRES;708;75.00
VIBR;25196;8.00
VIBR;21829;43.00
FLUX;24953;77.00
FLUX;20146;7.00
VIBR;27770;72.00
VIBR;5970;89.00
VIBR;25363;13.00
VIBR;26317;15.00
PRES;11248;59.00
VIBR;28530;91.00
VIBR;31968;69.00
TEMP;11931;87.00
UMID;9323;34.00
UMID;28693;66.00
UMID;16166;81.00
PRES;28809;43.00
PRES;4672;49.00
VIBR;12123;83.00
FLUX;29179;29.00
UMID;14981;2.00
PRES;30215;79.00
FLUX;8011;69.00
PRES;5883;22.00
PRES;16606;93.00
TEMP;30567;95.00
TEMP;12879;28.00
FLUX;24621;94.00
VIBR;25434;29.00
TEMP;11043;75.00
FLUX;2035;55.00
UMID;18481;31.00
TEMP;12441;58.00
VIBR;2148;28.00
VIBR;7646;1.00
TEMP;14254;38.00
TEMP;936;89.00
PRES;6472;15.00
UMID;16656;51.00
PRES;25594;89.00
TEMP;6121;51.00
PRES;12972;35.00
FLUX;15197;38.00
TEMP;21259;38.00
FLUX;12065;6.00
PRES;16181;43.00
PRES;31017;47.00
FLUX;12445;25.00
FLUX;9698;64.00
VIBR;27044;69.00
UMID;9060;23.00
VIBR;24740;24.00
UMID;4635;6.00
VIBR;12891;35.00
UMID;27081;40.00
VIBR;31476;12.00
TEMP;18428;59.00
VIBR;15402;29.00
VIBR;31058;95.00
UMID;7214;56.00
VIBR;24847;85.00
VIBR;23646;20.00
UMID;23294;96.00
VIBR;14317;89.00
PRES;8596;11.00
FLUX;14859;2.00
FLUX;14022;72.00
VIBR;22577;84.00
FLUX;22556;76.00
UMID;2200;86.00
PRES;14044;38.00
TEMP;30219;12.00
UMID;4968;64.00
FLUX;10636;17.00
PRES;1830;16.00
UMID;22410;42.00
TEMP;19075;81.00
FLUX;16792;94.00
FLUX;11514;6.00
PRES;7908;99.00
TEMP;21278;28.00
VIBR;3300;94.00
UMID;13082;71.00
VIBR;30440;23.00
UMID;16939;12.00
PRES;32413;67.00
FLUX;26097;43.00
UMID;2211;47.00
FLUX;4795;89.00
PRES;30654;19.00
FLUX;7183;69.00
PRES;9808;84.00
FLUX;12060;29.00
VIBR;8477;75.00
VIBR;18146;3.00
FLUX;22405;61.00
PRES;14382;84.00
PRES;13497;5.00
PRES;18359;15.00
FLUX;12955;99.00
TEMP;9989;6.00
TEMP;16962;9.00
PRES;17648;31.00
UMID;12125;35.00
PRES;9413;78.00
VIBR;15081;47.00
VIBR;31621;16.00
PRES;24309;57.00
UMID;13497;24.00
VIBR;20586;23.00
VIBR;18624;34.00
VIBR;13587;71.00
VIBR;3252;7.00
FLUX;29526;33.00
VIBR;26675;3.00
PRES;20062;79.00
PRES;14252;24.00
FLUX;31908;36.00
FLUX;8701;17.00
PRES;24607;13.00
VIBR;24211;21.00
PRES;20090;11.00
FLUX;25918;78.00
VIBR;15658;3.00
UMID;21368;93.00
TEMP;30776;60.00
UMID;2776;11.00
UMID;7184;67.00
UMID;15070;43.00
UMID;10694;41.00
FLUX;15463;87.00
FLUX;2691;31.00
UMID;28508;86.00
VIBR;542;9.00
TEMP;15234;33.00
PRES;14857;86.00
FLUX;31606;73.00
TEMP;1307;85.00
FLUX;1330;70.00
FLUX;4580;26.00
FLUX;17849;59.00
TEMP;17539;34.00
VIBR;3507;8.00
VIBR;12864;84.00
PRES;19229;1.00
FLUX;2131;45.00
UMID;4201;60.00
VIBR;21662;68.00
FLUX;918;54.00
TEMP;586;29.00
UMID;12324;56.00
PRES;13696;50.00
UMID;19707;46.00
UMID;22712;43.00
UMID;25496;81.00
PRES;29525;37.00
PRES;30748;54.00
PRES;5255;32.00
TEMP;27158;69.00
PRES;3750;10.00
PRES;21533;18.00
PRES;16009;63.00
VIBR;17552;43.00
UMID;30593;51.00
UMID;21528;28.00
FLUX;14339;45.00
VIBR;28364;89.00
VIBR;21542;9.00
UMID;10995;53.00
PRES;6778;42.00
VIBR;21734;4.00
FLUX;27888;50.00
FLUX;31102;15.00
TEMP;10941;36.00
PRES;16651;48.00
VIBR;27013;31.00
UMID;27344;34.00
PRES;11059;74.00
FLUX;15731;46.00
TEMP;19265;94.00
UMID;23266;54.00
TEMP;6501;46.00
VIBR;9886;97.00
PRES;20702;36.00
TEMP;25452;11.00
TEMP;8910;39.00
UMID;27091;6.00
UMID;12136;34.00
TEMP;27391;94.00
UMID;23777;14.00
VIBR;11222;8.00
TEMP;19552;35.00
TEMP;4707;60.00
TEMP;3163;42.00
FLUX;21480;8.00
TEMP;25902;64.00
FLUX;7218;88.00
VIBR;1995;81.00
FLUX;14084;2.00
TEMP;20428;23.00
TEMP;10933;47.00
FLUX;350;50.00
FLUX;24407;75.00
VIBR;16560;62.00
VIBR;28670;94.00
VIBR;17391;4.00
TEMP;11264;29.00
TEMP;16889;81.00
PRES;11334;50.00
PRES;12109;57.00
PRES;17672;0.00
TEMP;18397;25.00
UMID;5768;48.00
UMID;32718;83.00
PRES;8100;30.00
FLUX;3666;65.00
TEMP;2909;26.00
UMID;11541;69.00
PRES;3753;78.00
VIBR;11259;37.00
PRES;7706;70.00
UMID;27680;70.00
TEMP;6991;9.00
UMID;1621;66.00
TEMP;26663;9.00
TEMP;8340;38.00
VIBR;8745;34.00
FLUX;4897;34.00
FLUX;12962;31.00
PRES;18764;18.00
UMID;28772;14.00
PRES;4884;57.00
VIBR;22068;5.00
TEMP;13342;93.00
FLUX;23871;10.00
PRES;12732;84.00
PRES;27954;6.00
FLUX;1264;87.00
PRES;7114;71.00
PRES;14005;12.00
TEMP;13302;22.00
UMID;23547;77.00
UMID;16610;59.00
VIBR;13325;88.00
TEMP;13183;36.00
VIBR;10077;77.00
PRES;14700;59.00
FLUX;24051;7.00
VIBR;4679;54.00
UMID;27621;67.00
PRES;11472;89.00
VIBR;30630;56.00
FLUX;10084;79.00
FLUX;4378;65.00
UMID;1976;67.00
TEMP;413;7.00
VIBR;11234;33.00
PRES;31884;64.00
PRES;11018;8.00
TEMP;5362;85.00
VIBR;9823;91.00
PRES;2143;27.00
PRES;31523;21.00
FLUX;6164;24.00
UMID;27879;72.00
FLUX;8468;12.00
UMID;19284;99.00
UMID;14509;4.00
PRES;22801;69.00
VIBR;5785;0.00
TEMP;24993;80.00
PRES;22224;81.00
PRES;2649;44.00
TEMP;27795;74.00
UMID;3768;58.00
FLUX;19814;40.00
FLUX;21184;26.00
PRES;13802;67.00
UMID;5679;40.00
VIBR;17370;76.00
FLUX;10658;83.00
VIBR;18326;45.00
UMID;25346;26.00
VIBR;29954;89.00
TEMP;16598;59.00
TEMP;20136;66.00
FLUX;17483;27.00
FLUX;5968;38.00
FLUX;6155;88.00
VIBR;5531;18.00
VIBR;11843;14.00
TEMP;21050;73.00
UMID;10849;13.00
PRES;1243;80.00
UMID;15224;5.00
UMID;27878;41.00
VIBR;4679;81.00
VIBR;10902;30.00
VIBR;27216;30.00
TEMP;8730;4.00
PRES;16275;9.00
TEMP;21954;31.00
FLUX;21181;5.00
VIBR;17762;91.00
UMID;7143;34.00
TEMP;4206;72.00
FLUX;20546;66.00
TEMP;9602;65.00
TEMP;14658;66.00
PRES;1357;25.00
TEMP;23589;72.00
FLUX;22557;64.00
TEMP;26341;25.00
UMID;7295;37.00
PRES;5109;46.00
UMID;23206;65.00
UMID;18536;56.00
FLUX;23458;13.00
FLUX;10303;17.00
TEMP;13447;15.00
UMID;19227;54.00
TEMP;21784;55.00
VIBR;12172;37.00
TEMP;1680;45.00
FLUX;5538;81.00
TEMP;12954;22.00
VIBR;6557;55.00
PRES;13218;75.00
VIBR;19915;54.00
TEMP;9981;59.00
TEMP;16105;92.00
VIBR;3739;26.00
TEMP;20658;56.00
VIBR;21315;36.00
TEMP;18519;17.00
UMID;14723;92.00
VIBR;14615;34.00
PRES;27364;52.00
TEMP;27448;83.00
TEMP;8696;75.00
FLUX;20478;9.00
FLUX;9053;0.00
PRES;13703;7.00
VIBR;18135;45.00
UMID;17288;16.00
PRES;15097;65.00
VIBR;26211;36.00
PRES;13099;8.00
UMID;16401;20.00
TEMP;8927;15.00
UMID;3788;12.00
VIBR;23129;9.00
VIBR;18314;3.00
PRES;6236;76.00
FLUX;30365;29.00
PRES;16780;11.00
FLUX;25367;88.00
UMID;14706;64.00
PRES;457;50.00
UMID;8799;37.00
TEMP;2796;41.00
VIBR;24736;95.00
PRES;4569;73.00
VIBR;29385;76.00
FLUX;24676;52.00
PRES;21491;8.00
UMID;8101;66.00
PRES;32332;74.00
PRES;5730;78.00
TEMP;4941;45.00
UMID;2386;76.00
FLUX;31840;46.00
FLUX;9196;85.00
TEMP;20979;3.00
FLUX;20619;46.00
UMID;20509;65.00
UMID;7428;48.00
UMID;26461;4.00
FLUX;17667;85.00
PRES;23848;69.00
FLUX;19913;81.00
UMID;17209;46.00
TEMP;22314;5.00
TEMP;7647;69.00
PRES;29647;63.00
TEMP;12480;43.00
UMID;3886;70.00
FLUX;26311;9.00
FLUX;12731;32.00
PRES;30012;22.00
PRES;25652;11.00
VIBR;821;14.00
UMID;6433;13.00
UMID;5593;91.00
FLUX;28631;24.00
UMID;5947;84.00
PRES;26273;7.00
PRES;20651;10.00
FLUX;14817;52.00
UMID;29396;42.00
PRES;19519;89.00
VIBR;5376;4.00
TEMP;6216;41.00
PRES;16979;77.00
UMID;26115;96.00
TEMP;1767;18.00
FLUX;24427;73.00
TEMP;18441;90.00
VIBR;13521;73.00
TEMP;23041;15.00
PRES;24205;9.00
UMID;2869;30.00
FLUX;15242;70.00
PRES;3974;57.00
PRES;25745;35.00
TEMP;10288;55.00
PRES;6754;18.00
PRES;25497;67.00
FLUX;18679;74.00
TEMP;11736;71.00
FLUX;17539;19.00
TEMP;30160;48.00
TEMP;13590;17.00
UMID;13372;7.00
PRES;11235;33.00
FLUX;30974;51.00
UMID;10651;98.00
PRES;6281;46.00
VIBR;32610;79.00
TEMP;30276;6.00
FLUX;31809;56.00
TEMP;2612;44.00
TEMP;22311;14.00
PRES;28502;64.00
VIBR;18898;44.00
VIBR;21864;2.00
VIBR;27451;52.00
TEMP;27665;70.00
FLUX;6237;51.00
VIBR;5810;86.00
UMID;12390;0.00
PRES;16189;77.00
FLUX;9657;27.00
UMID;17386;97.00
FLUX;30537;63.00
PRES;3743;97.00
PRES;7737;27.00
FLUX;13924;3.00
FLUX;27068;80.00
PRES;27202;77.00
FLUX;14256;56.00
FLUX;8791;59.00
UMID;618;63.00
FLUX;32518;35.00
TEMP;27815;86.00
VIBR;10125;60.00
FLUX;23210;87.00
VIBR;12393;97.00
TEMP;21469;78.00
FLUX;26443;84.00
VIBR;27295;27.00
TEMP;9619;1.00
PRES;20479;42.00
VIBR;19331;39.00
FLUX;6034;27.00
TEMP;5544;85.00
UMID;5032;14.00
VIBR;27447;75.00
FLUX;11406;39.00
VIBR;24393;78.00
TEMP;13723;29.00
FLUX;14384;74.00
FLUX;6460;23.00
TEMP;14187;58.00
FLUX;20799;55.00
VIBR;25056;7.00
PRES;4865;40.00
TEMP;31580;20.00
TEMP;28506;84.00
VIBR;6547;28.00
UMID;29781;82.00
UMID;29202;59.00
VIBR;13073;62.00
FLUX;9180;96.00
TEMP;30310;54.00
TEMP;2229;70.00
UMID;1823;58.00
FLUX;25407;97.00
PRES;8429;86.00
PRES;22127;7.00
FLUX;18261;49.00
TEMP;18458;81.00
UMID;3151;87.00
TEMP;29555;66.00
PRES;8786;57.00
UMID;20953;33.00
TEMP;20983;55.00
TEMP;28492;11.00
PRES;12162;14.00
PRES;3417;85.00
UMID;18161;12.00
FLUX;29286;38.00
FLUX;30044;34.00
VIBR;15516;81.00
TEMP;23754;3.00
UMID;22241;11.00
TEMP;23511;79.00
PRES;5038;24.00
FLUX;17576;57.00
PRES;17557;17.00
TEMP;18220;95.00
PRES;14038;60.00
FLUX;12452;14.00
VIBR;7264;83.00
UMID;22226;68.00
TEMP;26112;65.00
UMID;20335;83.00
VIBR;16055;86.00
FLUX;1207;22.00
UMID;362;18.00
PRES;24100;30.00
FLUX;31083;44.00
VIBR;8379;59.00
TEMP;21389;48.00
TEMP;27754;35.00
PRES;10427;41.00
VIBR;25713;30.00
VIBR;19534;76.00
TEMP;11982;18.00
UMID;22426;39.00
UMID;6937;37.00
UMID;6501;12.00
PRES;31583;38.00
TEMP;27458;47.00
VIBR;6615;79.00
VIBR;18445;49.00
TEMP;19593;17.00
VIBR;9720;42.00
TEMP;1081;8.00
TEMP;23532;75.00
FLUX;26166;78.00
FLUX;3361;80.00
PRES;6376;64.00
FLUX;1860;1.00
UMID;31010;25.00
PRES;32389;9.00
FLUX;684;88.00
UMID;28762;43.00
PRES;24702;21.00
VIBR;226;77.00
PRES;27045;46.00
TEMP;12326;66.00
FLUX;21961;11.00
VIBR;7092;25.00
VIBR;16583;87.00
PRES;30269;94.00
TEMP;14058;19.00
UMID;16962;6.00
UMID;2966;4.00
FLUX;32251;61.00
VIBR;14992;60.00
UMID;7660;20.00
TEMP;6179;10.00
TEMP;16627;67.00
FLUX;11981;23.00
VIBR;17331;4.00
UMID;26950;59.00
PRES;4763;92.00
PRES;7665;67.00
PRES;8456;45.00
PRES;19741;61.00
UMID;4403;46.00
VIBR;30116;39.00
VIBR;11225;74.00
PRES;23492;74.00
TEMP;6133;4.00
TEMP;3143;88.00
FLUX;8665;11.00
TEMP;23125;27.00
TEMP;7811;6.00
PRES;8331;78.00
FLUX;25359;81.00
UMID;15906;49.00
VIBR;12684;2.00
UMID;12113;13.00
FLUX;13217;84.00
UMID;19505;81.00
PRES;28864;51.00
TEMP;15300;99.00
PRES;28897;42.00
UMID;4344;8.00
VIBR;15863;28.00
FLUX;26037;81.00
UMID;1432;90.00
FLUX;11353;91.00
FLUX;2460;19.00
TEMP;27190;46.00
TEMP;10642;13.00
PRES;11744;83.00
FLUX;26718;11.00
PRES;27257;51.00
PRES;14441;32.00
FLUX;32059;16.00
FLUX;24089;19.00
VIBR;5354;52.00
VIBR;11157;98.00
VIBR;2809;61.00
PRES;2562;97.00
UMID;3210;30.00
PRES;948;87.00
PRES;17799;95.00
TEMP;8210;54.00
PRES;10893;37.00
PRES;11542;70.00
FLUX;3687;64.00
FLUX;23476;94.00
FLUX;30263;72.00
TEMP;11148;79.00
TEMP;11185;86.00
UMID;22449;15.00
UMID;28403;71.00
FLUX;6512;68.00
PRES;29135;81.00
UMID;30554;61.00
PRES;1204;73.00
UMID;17911;74.00
PRES;8564;72.00
TEMP;19703;69.00
UMID;23184;27.00
TEMP;32438;79.00
TEMP;13789;43.00
PRES;10607;10.00
PRES;12186;51.00
TEMP;20595;70.00
FLUX;8011;49.00
VIBR;16697;71.00
TEMP;2559;33.00
FLUX;19245;20.00
PRES;9664;42.00
VIBR;4738;84.00
PRES;99;6.00
TEMP;5486;21.00
VIBR;28664;68.00
PRES;30879;18.00
TEMP;15741;54.00
PRES;23247;14.00
VIBR;27306;42.00
FLUX;6324;54.00
TEMP;6641;56.00
PRES;25035;54.00
TEMP;3072;82.00
PRES;5029;45.00
PRES;26733;8.00
PRES;21703;37.00
TEMP;12115;84.00
VIBR;10557;56.00
VIBR;20486;84.00
TEMP;2657;15.00
FLUX;1323;10.00
VIBR;14492;43.00
VIBR;20691;62.00
UMID;22777;12.00
VIBR;21365;46.00
FLUX;18917;77.00
TEMP;20171;45.00
TEMP;16765;11.00
VIBR;518;5.00
VIBR;3368;74.00
PRES;16091;42.00
TEMP;32121;81.00
PRES;12111;17.00
UMID;31373;52.00
UMID;21067;94.00
PRES;15454;15.00
TEMP;18786;50.00
PRES;32706;88.00
FLUX;15442;29.00
UMID;7185;27.00
TEMP;26405;16.00
PRES;26278;74.00
TEMP;28151;49.00
FLUX;10422;35.00
PRES;24020;76.00
FLUX;24886;26.00
TEMP;25642;88.00
UMID;28606;8.00
UMID;20156;57.00
TEMP;26294;52.00
TEMP;25634;54.00
PRES;29230;41.00
PRES;10549;93.00
VIBR;20004;61.00
FLUX;16889;51.00
FLUX;561;90.00
UMID;23776;48.00
FLUX;20953;8.00
PRES;3461;64.00
VIBR;22497;59.00
VIBR;14370;95.00
UMID;26752;60.00
UMID;16760;11.00
FLUX;26961;56.00
PRES;12000;97.00
PRES;7996;94.00
TEMP;20666;61.00
VIBR;20957;59.00
VIBR;1403;80.00
FLUX;24852;50.00
VIBR;11781;34.00
FLUX;21685;25.00
FLUX;7182;66.00
FLUX;22433;57.00
TEMP;10690;64.00
PRES;18087;73.00
VIBR;21990;13.00
UMID;20731;7.00
VIBR;16931;64.00
PRES;27436;73.00
UMID;22850;87.00
PRES;22240;34.00
UMID;16769;80.00
UMID;4278;37.00
FLUX;9036;76.00
PRES;25381;9.00
FLUX;18167;38.00
PRES;30776;65.00
TEMP;11350;91.00
UMID;23906;78.00
VIBR;5439;32.00
UMID;21493;43.00
FLUX;6232;61.00
FLUX;19928;25.00
TEMP;17355;49.00
TEMP;27020;57.00
UMID;12202;83.00
PRES;29094;55.00
VIBR;11815;30.00
UMID;9027;97.00
UMID;7165;94.00
UMID;7212;85.00
FLUX;15758;13.00
TEMP;7315;86.00
FLUX;9631;87.00
UMID;4542;85.00
FLUX;26826;3.00
PRES;30197;1.00
PRES;27887;65.00
FLUX;18316;94.00
VIBR;1616;97.00
UMID;31723;28.00
TEMP;23581;78.00
VIBR;13520;66.00
TEMP;19611;48.00
TEMP;27984;38.00
TEMP;19751;80.00
UMID;8506;97.00
PRES;7367;71.00
VIBR;27876;52.00
TEMP;8207;92.00
VIBR;7320;8.00
VIBR;29554;97.00
TEMP;27154;70.00
FLUX;15713;8.00
TEMP;3017;24.00
UMID;7119;34.00
PRES;3331;1.00
UMID;16612;87.00
PRES;30435;16.00
UMID;267;55.00
VIBR;29160;23.00
TEMP;18591;97.00
VIBR;1186;1.00
FLUX;14820;55.00
UMID;16259;68.00
UMID;9231;27.00
TEMP;20243;16.00
FLUX;10886;91.00
PRES;25847;9.00
TEMP;24485;75.00
VIBR;32130;23.00
TEMP;22696;53.00
TEMP;2769;78.00
UMID;26758;88.00
VIBR;20384;88.00
PRES;19943;3.00
VIBR;854;0.00
UMID;17533;56.00
FLUX;1528;99.00
PRES;9313;74.00
TEMP;17933;75.00
UMID;6724;26.00
VIBR;21395;30.00
PRES;6549;62.00
FLUX;17039;8.00
TEMP;1524;78.00
PRES;17642;74.00
TEMP;17274;88.00
UMID;5774;71.00
UMID;30152;68.00
TEMP;18443;44.00
UMID;17373;7.00
TEMP;29476;87.00
UMID;2841;25.00
PRES;16911;70.00
FLUX;5631;18.00
UMID;15709;94.00
TEMP;15254;47.00
VIBR;23995;87.00
UMID;21103;81.00
VIBR;13830;71.00
VIBR;11970;47.00
PRES;32628;28.00
PRES;1316;10.00
TEMP;13495;22.00
UMID;5043;82.00
FLUX;2663;88.00
FLUX;29149;82.00
TEMP;16926;32.00
UMID;27400;57.00
VIBR;25337;49.00
PRES;25277;80.00
FLUX;7565;90.00
UMID;299;75.00
VIBR;23148;20.00
PRES;23841;57.00
FLUX;31174;74.00
FLUX;5320;43.00
FLUX;28627;55.00
TEMP;22724;5.00
UMID;32005;55.00
VIBR;25997;70.00
TEMP;4663;14.00
UMID;21782;82.00
UMID;20558;24.00
TEMP;10019;9.00
PRES;20490;55.00
FLUX;26840;39.00
TEMP;18936;89.00
VIBR;5227;23.00
TEMP;8139;82.00
UMID;10236;43.00
PRES;32634;82.00
FLUX;7933;86.00
UMID;11770;35.00
UMID;31675;14.00
UMID;19060;0.00
FLUX;30429;15.00
FLUX;23614;29.00
PRES;18678;7.00
TEMP;3328;28.00
FLUX;26239;67.00
PRES;24020;76.00
FLUX;210;91.00
FLUX;16698;62.00
TEMP;16125;7.00
UMID;7482;66.00
PRES;30606;33.00
FLUX;8205;7.00
VIBR;20631;7.00
UMID;22300;7.00
UMID;7590;91.00
PRES;27456;46.00
VIBR;11115;54.00
VIBR;5758;9.00
PRES;30509;36.00
UMID;9919;91.00
PRES;9333;86.00
TEMP;32299;17.00
VIBR;28007;91.00
TEMP;19758;16.00
PRES;23240;14.00
FLUX;2909;60.00
VIBR;22182;43.00
VIBR;19371;23.00
VIBR;14606;64.00
FLUX;15788;97.00
TEMP;20582;55.00
FLUX;20706;57.00
PRES;12093;53.00
TEMP;20540;52.00
UMID;18346;64.00
PRES;15190;39.00
UMID;8346;33.00
TEMP;28705;35.00
PRES;19352;21.00
PRES;13038;18.00
FLUX;16883;75.00
TEMP;7190;99.00
PRES;1619;71.00
UMID;14781;95.00
FLUX;25624;73.00
UMID;6494;66.00
VIBR;30744;53.00
TEMP;16406;70.00
UMID;26266;96.00
FLUX;10745;98.00
TEMP;20636;13.00
UMID;2000;27.00
UMID;20167;19.00
TEMP;28682;12.00
VIBR;675;92.00
PRES;25301;43.00
VIBR;16100;97.00
PRES;10888;58.00
UMID;28132;72.00
UMID;6384;28.00
TEMP;18860;16.00
VIBR;14115;31.00
VIBR;15132;64.00
VIBR;215;72.00
PRES;24073;44.00
UMID;1401;13.00
FLUX;18032;60.00
VIBR;6263;30.00
TEMP;18193;39.00
FLUX;26489;16.00
VIBR;13320;20.00
VIBR;10367;62.00
TEMP;31811;43.00
FLUX;27414;33.00
VIBR;2793;33.00
FLUX;16174;18.00
FLUX;15874;9.00
UMID;10544;59.00
PRES;29201;74.00
UMID;3680;26.00
UMID;14930;19.00
TEMP;13759;21.00
PRES;27608;50.00
VIBR;30934;28.00
VIBR;13777;41.00
PRES;7488;20.00
VIBR;11141;64.00
UMID;23238;3.00
TEMP;29943;27.00
FLUX;7012;97.00
UMID;24879;5.00
PRES;22947;84.00
VIBR;24977;43.00
VIBR;30455;46.00
VIBR;6102;44.00
TEMP;18220;25.00
FLUX;10363;21.00
VIBR;12045;44.00
FLUX;449;58.00
FLUX;25530;59.00
PRES;19356;99.00
TEMP;25971;29.00
FLUX;20250;86.00
UMID;3013;31.00
FLUX;25639;26.00
UMID;12884;54.00
TEMP;27335;12.00
UMID;7352;73.00
VIBR;4367;84.00
TEMP;19754;79.00
FLUX;14730;80.00
VIBR;7414;47.00
TEMP;19915;28.00
VIBR;14056;34.00
TEMP;14171;37.00
TEMP;29484;42.00
VIBR;11595;47.00
FLUX;20836;21.00
TEMP;3845;69.00
FLUX;14553;70.00
UMID;13625;77.00
UMID;4106;67.00
TEMP;2047;16.00
VIBR;29722;32.00
